race_date,sehir_id,agf_table_no,page_no,url,status,bytes,saved_file,message
2026-06-29,74,2,1,https://www.tjk.org/AGFv2/74/29062026/TR/2/1,success,103758,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_74_agf2_page1.html,Download successful
2026-06-29,86,1,1,https://www.tjk.org/AGFv2/86/29062026/TR/1/1,success,145672,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_86_agf1_page1.html,Download successful
2026-06-29,86,2,1,https://www.tjk.org/AGFv2/86/29062026/TR/2/1,success,156812,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_86_agf2_page1.html,Download successful
2026-06-29,4,1,1,https://www.tjk.org/AGFv2/4/29062026/TR/1/1,success,127520,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_4_agf1_page1.html,Download successful
2026-06-29,4,2,1,https://www.tjk.org/AGFv2/4/29062026/TR/2/1,success,147220,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_4_agf2_page1.html,Download successful
2026-06-29,7,1,1,https://www.tjk.org/AGFv2/7/29062026/TR/1/1,success,120147,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_7_agf1_page1.html,Download successful
2026-06-29,7,2,1,https://www.tjk.org/AGFv2/7/29062026/TR/2/1,success,130135,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_7_agf2_page1.html,Download successful
2026-06-29,17,1,1,https://www.tjk.org/AGFv2/17/29062026/TR/1/1,success,141792,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_17_agf1_page1.html,Download successful
2026-06-29,17,2,1,https://www.tjk.org/AGFv2/17/29062026/TR/2/1,not_found,0,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_17_agf2_page1.html,Empty response body
2026-06-29,57,1,1,https://www.tjk.org/AGFv2/57/29062026/TR/1/1,success,97677,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_57_agf1_page1.html,Download successful
2026-06-29,57,2,1,https://www.tjk.org/AGFv2/57/29062026/TR/2/1,not_found,0,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_57_agf2_page1.html,Empty response body
2026-06-29,59,1,1,https://www.tjk.org/AGFv2/59/29062026/TR/1/1,success,97358,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_59_agf1_page1.html,Download successful
2026-06-29,59,2,1,https://www.tjk.org/AGFv2/59/29062026/TR/2/1,success,99110,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_59_agf2_page1.html,Download successful
2026-06-29,60,1,1,https://www.tjk.org/AGFv2/60/29062026/TR/1/1,success,124622,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_60_agf1_page1.html,Download successful
2026-06-29,60,2,1,https://www.tjk.org/AGFv2/60/29062026/TR/2/1,success,135513,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_60_agf2_page1.html,Download successful
2026-06-29,74,1,1,https://www.tjk.org/AGFv2/74/29062026/TR/1/1,success,100900,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_74_agf1_page1.html,Download successful
2026-06-29,74,2,1,https://www.tjk.org/AGFv2/74/29062026/TR/2/1,success,103758,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_74_agf2_page1.html,Download successful
2026-06-29,86,1,1,https://www.tjk.org/AGFv2/86/29062026/TR/1/1,success,145672,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_86_agf1_page1.html,Download successful
2026-06-29,86,2,1,https://www.tjk.org/AGFv2/86/29062026/TR/2/1,success,156812,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_86_agf2_page1.html,Download successful
2026-06-29,4,1,1,https://www.tjk.org/AGFv2/4/29062026/TR/1/1,success,127515,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_4_agf1_page1.html,Download successful
2026-06-29,4,2,1,https://www.tjk.org/AGFv2/4/29062026/TR/2/1,success,147220,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_4_agf2_page1.html,Download successful
2026-06-29,7,1,1,https://www.tjk.org/AGFv2/7/29062026/TR/1/1,success,120147,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_7_agf1_page1.html,Download successful
2026-06-29,7,2,1,https://www.tjk.org/AGFv2/7/29062026/TR/2/1,success,130135,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_7_agf2_page1.html,Download successful
2026-06-29,17,1,1,https://www.tjk.org/AGFv2/17/29062026/TR/1/1,success,141816,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_17_agf1_page1.html,Download successful
2026-06-29,17,2,1,https://www.tjk.org/AGFv2/17/29062026/TR/2/1,not_found,0,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_17_agf2_page1.html,Empty response body
2026-06-29,57,1,1,https://www.tjk.org/AGFv2/57/29062026/TR/1/1,success,97677,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_57_agf1_page1.html,Download successful
2026-06-29,57,2,1,https://www.tjk.org/AGFv2/57/29062026/TR/2/1,not_found,0,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_57_agf2_page1.html,Empty response body
2026-06-29,59,1,1,https://www.tjk.org/AGFv2/59/29062026/TR/1/1,success,97358,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_59_agf1_page1.html,Download successful
2026-06-29,59,2,1,https://www.tjk.org/AGFv2/59/29062026/TR/2/1,success,99110,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_59_agf2_page1.html,Download successful
2026-06-29,60,1,1,https://www.tjk.org/AGFv2/60/29062026/TR/1/1,success,124622,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_60_agf1_page1.html,Download successful
2026-06-29,60,2,1,https://www.tjk.org/AGFv2/60/29062026/TR/2/1,success,135513,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_60_agf2_page1.html,Download successful
2026-06-29,74,1,1,https://www.tjk.org/AGFv2/74/29062026/TR/1/1,success,100900,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_74_agf1_page1.html,Download successful
2026-06-29,74,2,1,https://www.tjk.org/AGFv2/74/29062026/TR/2/1,success,103758,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_74_agf2_page1.html,Download successful
2026-06-29,86,1,1,https://www.tjk.org/AGFv2/86/29062026/TR/1/1,success,145672,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_86_agf1_page1.html,Download successful
2026-06-29,86,2,1,https://www.tjk.org/AGFv2/86/29062026/TR/2/1,success,156781,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_86_agf2_page1.html,Download successful
2026-06-29,4,1,1,https://www.tjk.org/AGFv2/4/29062026/TR/1/1,success,127515,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_4_agf1_page1.html,Download successful
2026-06-29,4,2,1,https://www.tjk.org/AGFv2/4/29062026/TR/2/1,success,147220,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_4_agf2_page1.html,Download successful
2026-06-29,7,1,1,https://www.tjk.org/AGFv2/7/29062026/TR/1/1,success,120148,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_7_agf1_page1.html,Download successful
2026-06-29,7,2,1,https://www.tjk.org/AGFv2/7/29062026/TR/2/1,success,130135,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_7_agf2_page1.html,Download successful
2026-06-29,17,1,1,https://www.tjk.org/AGFv2/17/29062026/TR/1/1,success,141816,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_17_agf1_page1.html,Download successful
2026-06-29,17,2,1,https://www.tjk.org/AGFv2/17/29062026/TR/2/1,not_found,0,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_17_agf2_page1.html,Empty response body
2026-06-29,57,1,1,https://www.tjk.org/AGFv2/57/29062026/TR/1/1,success,97677,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_57_agf1_page1.html,Download successful
2026-06-29,57,2,1,https://www.tjk.org/AGFv2/57/29062026/TR/2/1,not_found,0,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_57_agf2_page1.html,Empty response body
2026-06-29,59,1,1,https://www.tjk.org/AGFv2/59/29062026/TR/1/1,success,97358,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_59_agf1_page1.html,Download successful
2026-06-29,59,2,1,https://www.tjk.org/AGFv2/59/29062026/TR/2/1,success,99110,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_59_agf2_page1.html,Download successful
2026-06-29,60,1,1,https://www.tjk.org/AGFv2/60/29062026/TR/1/1,success,124653,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_60_agf1_page1.html,Download successful
2026-06-29,60,2,1,https://www.tjk.org/AGFv2/60/29062026/TR/2/1,success,135513,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_60_agf2_page1.html,Download successful
2026-06-29,74,1,1,https://www.tjk.org/AGFv2/74/29062026/TR/1/1,success,100900,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_74_agf1_page1.html,Download successful
2026-06-29,74,2,1,https://www.tjk.org/AGFv2/74/29062026/TR/2/1,success,103764,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_74_agf2_page1.html,Download successful
2026-06-29,86,1,1,https://www.tjk.org/AGFv2/86/29062026/TR/1/1,success,145672,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_86_agf1_page1.html,Download successful
2026-06-29,86,2,1,https://www.tjk.org/AGFv2/86/29062026/TR/2/1,success,156812,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_86_agf2_page1.html,Download successful
2026-06-29,4,1,1,https://www.tjk.org/AGFv2/4/29062026/TR/1/1,success,127518,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_4_agf1_page1.html,Download successful
2026-06-29,4,2,1,https://www.tjk.org/AGFv2/4/29062026/TR/2/1,success,147220,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_4_agf2_page1.html,Download successful
2026-06-29,7,1,1,https://www.tjk.org/AGFv2/7/29062026/TR/1/1,success,120116,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_7_agf1_page1.html,Download successful
2026-06-29,7,2,1,https://www.tjk.org/AGFv2/7/29062026/TR/2/1,success,130190,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_7_agf2_page1.html,Download successful
2026-06-29,17,1,1,https://www.tjk.org/AGFv2/17/29062026/TR/1/1,success,141816,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_17_agf1_page1.html,Download successful
2026-06-29,17,2,1,https://www.tjk.org/AGFv2/17/29062026/TR/2/1,not_found,0,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_17_agf2_page1.html,Empty response body
2026-06-29,57,1,1,https://www.tjk.org/AGFv2/57/29062026/TR/1/1,success,97677,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_57_agf1_page1.html,Download successful
2026-06-29,57,2,1,https://www.tjk.org/AGFv2/57/29062026/TR/2/1,not_found,0,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_57_agf2_page1.html,Empty response body
2026-06-29,59,1,1,https://www.tjk.org/AGFv2/59/29062026/TR/1/1,success,97358,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_59_agf1_page1.html,Download successful
2026-06-29,59,2,1,https://www.tjk.org/AGFv2/59/29062026/TR/2/1,success,99110,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_59_agf2_page1.html,Download successful
2026-06-29,60,1,1,https://www.tjk.org/AGFv2/60/29062026/TR/1/1,success,124653,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_60_agf1_page1.html,Download successful
2026-06-29,60,2,1,https://www.tjk.org/AGFv2/60/29062026/TR/2/1,success,135511,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_60_agf2_page1.html,Download successful
2026-06-29,74,1,1,https://www.tjk.org/AGFv2/74/29062026/TR/1/1,success,100900,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_74_agf1_page1.html,Download successful
2026-06-29,74,2,1,https://www.tjk.org/AGFv2/74/29062026/TR/2/1,success,103764,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_74_agf2_page1.html,Download successful
2026-06-29,86,1,1,https://www.tjk.org/AGFv2/86/29062026/TR/1/1,success,145697,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_86_agf1_page1.html,Download successful
2026-06-29,86,2,1,https://www.tjk.org/AGFv2/86/29062026/TR/2/1,success,156812,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_86_agf2_page1.html,Download successful
2026-06-29,4,1,1,https://www.tjk.org/AGFv2/4/29062026/TR/1/1,success,127518,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_4_agf1_page1.html,Download successful
2026-06-29,4,2,1,https://www.tjk.org/AGFv2/4/29062026/TR/2/1,success,147243,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_4_agf2_page1.html,Download successful
2026-06-29,7,1,1,https://www.tjk.org/AGFv2/7/29062026/TR/1/1,success,120116,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_7_agf1_page1.html,Download successful
2026-06-29,7,2,1,https://www.tjk.org/AGFv2/7/29062026/TR/2/1,success,130190,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_7_agf2_page1.html,Download successful
2026-06-29,17,1,1,https://www.tjk.org/AGFv2/17/29062026/TR/1/1,success,141816,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_17_agf1_page1.html,Download successful
2026-06-29,17,2,1,https://www.tjk.org/AGFv2/17/29062026/TR/2/1,not_found,0,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_17_agf2_page1.html,Empty response body
2026-06-29,57,1,1,https://www.tjk.org/AGFv2/57/29062026/TR/1/1,success,97677,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_57_agf1_page1.html,Download successful
2026-06-29,57,2,1,https://www.tjk.org/AGFv2/57/29062026/TR/2/1,not_found,0,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_57_agf2_page1.html,Empty response body
2026-06-29,59,1,1,https://www.tjk.org/AGFv2/59/29062026/TR/1/1,success,97382,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_59_agf1_page1.html,Download successful
2026-06-29,59,2,1,https://www.tjk.org/AGFv2/59/29062026/TR/2/1,success,99109,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_59_agf2_page1.html,Download successful
2026-06-29,60,1,1,https://www.tjk.org/AGFv2/60/29062026/TR/1/1,success,124653,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_60_agf1_page1.html,Download successful
2026-06-29,60,2,1,https://www.tjk.org/AGFv2/60/29062026/TR/2/1,success,135511,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_60_agf2_page1.html,Download successful
2026-06-29,74,1,1,https://www.tjk.org/AGFv2/74/29062026/TR/1/1,success,100900,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_74_agf1_page1.html,Download successful
2026-06-29,74,2,1,https://www.tjk.org/AGFv2/74/29062026/TR/2/1,success,103764,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_74_agf2_page1.html,Download successful
2026-06-29,86,1,1,https://www.tjk.org/AGFv2/86/29062026/TR/1/1,success,145697,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_86_agf1_page1.html,Download successful
2026-06-29,86,2,1,https://www.tjk.org/AGFv2/86/29062026/TR/2/1,success,156812,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_86_agf2_page1.html,Download successful
2026-06-29,4,1,1,https://www.tjk.org/AGFv2/4/29062026/TR/1/1,success,127518,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_4_agf1_page1.html,Download successful
2026-06-29,4,2,1,https://www.tjk.org/AGFv2/4/29062026/TR/2/1,success,147220,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_4_agf2_page1.html,Download successful
2026-06-29,7,1,1,https://www.tjk.org/AGFv2/7/29062026/TR/1/1,success,120116,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_7_agf1_page1.html,Download successful
2026-06-29,7,2,1,https://www.tjk.org/AGFv2/7/29062026/TR/2/1,success,130190,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_7_agf2_page1.html,Download successful
2026-06-29,17,1,1,https://www.tjk.org/AGFv2/17/29062026/TR/1/1,success,141816,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_17_agf1_page1.html,Download successful
2026-06-29,17,2,1,https://www.tjk.org/AGFv2/17/29062026/TR/2/1,not_found,0,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_17_agf2_page1.html,Empty response body
2026-06-29,57,1,1,https://www.tjk.org/AGFv2/57/29062026/TR/1/1,success,97677,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_57_agf1_page1.html,Download successful
2026-06-29,57,2,1,https://www.tjk.org/AGFv2/57/29062026/TR/2/1,not_found,0,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_57_agf2_page1.html,Empty response body
2026-06-29,59,1,1,https://www.tjk.org/AGFv2/59/29062026/TR/1/1,success,97382,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_59_agf1_page1.html,Download successful
2026-06-29,59,2,1,https://www.tjk.org/AGFv2/59/29062026/TR/2/1,success,99109,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_59_agf2_page1.html,Download successful
2026-06-29,60,1,1,https://www.tjk.org/AGFv2/60/29062026/TR/1/1,success,124653,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_60_agf1_page1.html,Download successful
2026-06-29,60,2,1,https://www.tjk.org/AGFv2/60/29062026/TR/2/1,success,135511,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_60_agf2_page1.html,Download successful
2026-06-29,74,1,1,https://www.tjk.org/AGFv2/74/29062026/TR/1/1,success,100900,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_74_agf1_page1.html,Download successful
2026-06-29,74,2,1,https://www.tjk.org/AGFv2/74/29062026/TR/2/1,success,103764,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_74_agf2_page1.html,Download successful
2026-06-29,86,1,1,https://www.tjk.org/AGFv2/86/29062026/TR/1/1,success,145697,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_86_agf1_page1.html,Download successful
2026-06-29,86,2,1,https://www.tjk.org/AGFv2/86/29062026/TR/2/1,success,156812,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_86_agf2_page1.html,Download successful
2026-06-29,4,1,1,https://www.tjk.org/AGFv2/4/29062026/TR/1/1,success,127518,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_4_agf1_page1.html,Download successful
2026-06-29,4,2,1,https://www.tjk.org/AGFv2/4/29062026/TR/2/1,success,147243,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_4_agf2_page1.html,Download successful
2026-06-29,7,1,1,https://www.tjk.org/AGFv2/7/29062026/TR/1/1,success,120116,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_7_agf1_page1.html,Download successful
2026-06-29,7,2,1,https://www.tjk.org/AGFv2/7/29062026/TR/2/1,success,130190,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_7_agf2_page1.html,Download successful
2026-06-29,17,1,1,https://www.tjk.org/AGFv2/17/29062026/TR/1/1,success,141817,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_17_agf1_page1.html,Download successful
2026-06-29,17,2,1,https://www.tjk.org/AGFv2/17/29062026/TR/2/1,not_found,0,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_17_agf2_page1.html,Empty response body
2026-06-29,57,1,1,https://www.tjk.org/AGFv2/57/29062026/TR/1/1,success,97677,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_57_agf1_page1.html,Download successful
2026-06-29,57,2,1,https://www.tjk.org/AGFv2/57/29062026/TR/2/1,not_found,0,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_57_agf2_page1.html,Empty response body
2026-06-29,59,1,1,https://www.tjk.org/AGFv2/59/29062026/TR/1/1,success,97382,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_59_agf1_page1.html,Download successful
2026-06-29,59,2,1,https://www.tjk.org/AGFv2/59/29062026/TR/2/1,success,99109,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_59_agf2_page1.html,Download successful
2026-06-29,60,1,1,https://www.tjk.org/AGFv2/60/29062026/TR/1/1,success,124654,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_60_agf1_page1.html,Download successful
2026-06-29,60,2,1,https://www.tjk.org/AGFv2/60/29062026/TR/2/1,success,135540,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_60_agf2_page1.html,Download successful
2026-06-29,74,1,1,https://www.tjk.org/AGFv2/74/29062026/TR/1/1,success,100900,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_74_agf1_page1.html,Download successful
2026-06-29,74,2,1,https://www.tjk.org/AGFv2/74/29062026/TR/2/1,success,103764,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_74_agf2_page1.html,Download successful
2026-06-29,86,1,1,https://www.tjk.org/AGFv2/86/29062026/TR/1/1,success,145697,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_86_agf1_page1.html,Download successful
2026-06-29,86,2,1,https://www.tjk.org/AGFv2/86/29062026/TR/2/1,success,156812,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_86_agf2_page1.html,Download successful
2026-06-29,4,1,1,https://www.tjk.org/AGFv2/4/29062026/TR/1/1,success,127490,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_4_agf1_page1.html,Download successful
2026-06-29,4,2,1,https://www.tjk.org/AGFv2/4/29062026/TR/2/1,success,147243,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_4_agf2_page1.html,Download successful
2026-06-29,7,1,1,https://www.tjk.org/AGFv2/7/29062026/TR/1/1,success,120116,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_7_agf1_page1.html,Download successful
2026-06-29,7,2,1,https://www.tjk.org/AGFv2/7/29062026/TR/2/1,success,130190,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_7_agf2_page1.html,Download successful
2026-06-29,17,1,1,https://www.tjk.org/AGFv2/17/29062026/TR/1/1,success,141817,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_17_agf1_page1.html,Download successful
2026-06-29,17,2,1,https://www.tjk.org/AGFv2/17/29062026/TR/2/1,not_found,0,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_17_agf2_page1.html,Empty response body
2026-06-29,57,1,1,https://www.tjk.org/AGFv2/57/29062026/TR/1/1,success,97700,/opt/at_yaris_tahmini/data/agfv2_raw/html/20260629_57_agf1_page1.html,Download successful
